x1 y1 x2 y2 pair
1 1 2 1 -6.650962e-05
1 1 1 2 2.828503e-05
1 2 2 2 1.173929e-05
2 1 3 1 -5.365405e-05
2 1 2 2 3.375892e-05
2 2 3 2 -7.497540e-06
3 1 4 1 -1.637085e-04
3 1 3 2 2.443910e-05
3 2 4 2 1.093860e-04
4 1 5 1 -2.954204e-04
4 1 4 2 2.111137e-05
4 2 5 2 2.824149e-04
5 1 6 1 -1.031317e-04
5 1 5 2 2.040503e-05
5 2 6 2 3.492676e-05
6 1 7 1 -1.215449e-04
6 1 6 2 2.864207e-05
6 2 7 2 4.070715e-05
7 1 7 2 2.019207e-05
