x y charge
1 1 0.786550
1 2 0.791733
2 1 0.860138
2 2 0.854678
3 1 0.926880
3 2 0.926968
4 1 0.955272
4 2 0.956646
5 1 0.934062
5 2 0.933749
6 1 0.869720
6 2 0.865111
7 1 0.791282
7 2 0.797211
