x y spin
1 1 -0.068436
1 2 0.068509
2 1 0.211543
2 2 -0.211515
3 1 -0.321171
3 2 0.321149
4 1 0.363166
4 2 -0.363185
5 1 -0.363188
5 2 0.363168
6 1 0.321149
6 2 -0.321179
7 1 -0.211495
7 2 0.211533
8 1 0.068450
8 2 -0.068378
