x y charge
1 1 0.761259
1 2 0.761278
2 1 0.841250
2 2 0.841232
3 1 0.927736
3 2 0.927728
4 1 0.969743
4 2 0.969748
5 1 0.969742
5 2 0.969740
6 1 0.927729
6 2 0.927741
7 1 0.841234
7 2 0.841254
8 1 0.761274
8 2 0.761238
