x1 y1 x2 y2 pair
1 1 2 1 -1.483245e-05
1 1 1 2 1.808543e-04
1 2 2 2 -8.727879e-05
2 1 3 1 4.585040e-04
2 1 2 2 -2.907233e-05
2 2 3 2 2.527177e-04
3 1 4 1 1.109881e-04
3 1 3 2 -3.214283e-04
3 2 4 2 9.507898e-05
4 1 5 1 1.616015e-03
4 1 4 2 -6.017284e-04
4 2 5 2 1.243435e-03
5 1 6 1 2.205832e-03
5 1 5 2 -4.539131e-03
5 2 6 2 2.832971e-03
6 1 7 1 5.853316e-03
6 1 6 2 -4.913646e-03
6 2 7 2 5.004511e-03
7 1 8 1 7.314199e-03
7 1 7 2 -1.579338e-02
7 2 8 2 7.001047e-03
8 1 8 2 -5.475403e-03
