x y charge
1 1 0.957899
1 2 0.959306
2 1 0.946696
2 2 0.945978
3 1 0.947555
3 2 0.947368
4 1 0.911607
4 2 0.912695
5 1 0.837878
5 2 0.835824
6 1 0.793859
6 2 0.795451
7 1 0.757546
7 2 0.757890
8 1 0.851894
8 2 0.851379
