x1 y1 x2 y2 pair
1 1 2 1 -2.941377e-02
1 1 1 2 3.023946e-02
1 2 2 2 -2.939967e-02
2 1 3 1 -2.941026e-02
2 1 2 2 3.243382e-02
2 2 3 2 -2.941947e-02
3 1 3 2 3.022701e-02
