x y charge
1 1 0.760941
1 2 0.775569
2 1 0.868223
2 2 0.859167
3 1 0.944686
3 2 0.942656
4 1 0.966634
4 2 0.967543
5 1 0.946475
5 2 0.944385
6 1 0.871117
6 2 0.862502
7 1 0.762539
7 2 0.777562
