x y charge
1 1 0.889846
1 2 0.890427
2 1 0.825719
2 2 0.831649
3 1 0.779844
3 2 0.783419
4 1 0.786448
4 2 0.788233
5 1 0.850928
5 2 0.857984
6 1 0.931952
6 2 0.932543
7 1 0.961609
7 2 0.964163
8 1 0.961550
8 2 0.961220
9 1 0.918584
9 2 0.920903
