x y spin
1 1 -0.072250
1 2 0.141903
2 1 0.308761
2 2 -0.293610
3 1 -0.384973
3 2 0.380307
4 1 0.393171
4 2 -0.392635
5 1 -0.386492
5 2 0.382655
6 1 0.314336
6 2 -0.301381
7 1 -0.088805
7 2 0.147879
