x y charge
1 1 0.731601
1 2 0.749796
2 1 0.874008
2 2 0.867295
3 1 0.958192
3 2 0.955724
4 1 0.976316
4 2 0.975885
5 1 0.960674
5 2 0.958506
6 1 0.879780
6 2 0.873725
7 1 0.735911
7 2 0.752727
