x y spin
1 1 0.264000
1 2 -0.264000
2 1 -0.201000
2 2 0.201000
3 1 0.106000
3 2 -0.106000
4 1 -0.000321
4 2 0.000321
5 1 -0.105000
5 2 0.105000
6 1 0.201000
6 2 -0.201000
7 1 -0.264000
7 2 0.264000
