x1 y1 x2 y2 pair
1 1 2 1 -1.177175e-03
1 1 1 2 1.701904e-03
1 2 2 2 -1.178827e-03
2 1 3 1 -5.916237e-04
2 1 2 2 1.068345e-03
2 2 3 2 -5.922508e-04
3 1 4 1 -4.496320e-04
3 1 3 2 5.231401e-04
3 2 4 2 -4.556677e-04
4 1 5 1 -6.028174e-04
4 1 4 2 5.329608e-04
4 2 5 2 -6.056805e-04
5 1 6 1 -1.180813e-03
5 1 5 2 1.066638e-03
5 2 6 2 -1.177478e-03
6 1 6 2 1.679792e-03
