x y charge
1 1 0.801017
1 2 0.801015
2 1 0.883579
2 2 0.883579
3 1 0.940152
3 2 0.940157
4 1 0.940248
4 2 0.940247
5 1 0.883840
5 2 0.883836
6 1 0.801179
6 2 0.801184
