x1 y1 x2 y2 pair
1 1 2 1 -3.319563e-02
1 1 1 2 2.685619e-02
1 2 2 2 -3.322948e-02
2 1 3 1 -8.140482e-02
2 1 2 2 5.437132e-02
2 2 3 2 -8.112847e-02
3 1 4 1 -3.315496e-02
3 1 3 2 5.467538e-02
3 2 4 2 -3.318863e-02
4 1 4 2 2.677396e-02
