x y spin
1 1 -0.112436
1 2 0.116363
2 1 0.293979
2 2 -0.293103
3 1 -0.352052
3 2 0.351866
4 1 0.352044
4 2 -0.351819
5 1 -0.293851
5 2 0.292924
6 1 0.112125
6 2 -0.116047
