x y charge
1 1 0.779169
1 2 0.780200
2 1 0.891127
2 2 0.890604
3 1 0.954629
3 2 0.954496
4 1 0.954593
4 2 0.954476
5 1 0.891015
5 2 0.890481
6 1 0.779085
6 2 0.780123
