x1 y1 x2 y2 pair
1 1 2 1 -1.197017e-04
1 1 1 2 2.205940e-04
1 2 2 2 -1.149156e-04
2 1 3 1 -2.268916e-05
2 1 2 2 6.413443e-05
2 2 3 2 -2.490547e-05
3 1 4 1 -2.590829e-05
3 1 3 2 2.597331e-05
3 2 4 2 -2.623776e-05
4 1 5 1 -1.052987e-04
4 1 4 2 7.747078e-05
4 2 5 2 -1.044069e-04
5 1 5 2 1.922588e-04
