x y spin
1 1 -0.136637
1 2 0.144471
2 1 0.319776
2 2 -0.318666
3 1 -0.348918
3 2 0.348512
4 1 0.319265
4 2 -0.318164
5 1 -0.134661
5 2 0.142547
