x y charge
1 1 0.819000
1 2 0.819000
2 1 0.835000
2 2 0.835000
3 1 0.876000
3 2 0.876000
4 1 0.920500
4 2 0.920500
5 1 0.938700
5 2 0.938700
6 1 0.915000
6 2 0.915000
7 1 0.868000
7 2 0.868000
8 1 0.829000
8 2 0.829000
9 1 0.819000
9 2 0.819000
10 1 0.835000
10 2 0.835000
11 1 0.876000
11 2 0.876000
12 1 0.920500
12 2 0.920500
13 1 0.938700
13 2 0.938700
14 1 0.915000
14 2 0.915000
15 1 0.868000
15 2 0.868000
16 1 0.829000
16 2 0.829000
