x y spin
1 1 0.006460
1 2 -0.006460
2 1 0.103000
2 2 -0.103000
3 1 -0.194000
3 2 0.194000
4 1 0.265000
4 2 -0.265000
5 1 -0.290000
5 2 0.290000
6 1 0.258000
6 2 -0.258000
7 1 -0.183000
7 2 0.183000
8 1 0.089100
8 2 -0.089100
9 1 -0.006460
9 2 0.006460
10 1 -0.103000
10 2 0.103000
11 1 0.194000
11 2 -0.194000
12 1 -0.265000
12 2 0.265000
13 1 0.290000
13 2 -0.290000
14 1 -0.258000
14 2 0.258000
15 1 0.183000
15 2 -0.183000
16 1 -0.089100
16 2 0.089100
