x1 y1 x2 y2 pair
1 1 2 1 -4.708006e-05
1 1 1 2 2.236758e-04
1 2 2 2 -4.018505e-05
2 1 3 1 1.720461e-05
2 1 2 2 1.281927e-05
2 2 3 2 -1.061816e-05
3 1 4 1 4.584737e-05
3 1 3 2 -2.010676e-05
3 2 4 2 5.289270e-05
4 1 4 2 -2.257435e-04
