x1 y1 x2 y2 pair
1 1 2 1 -7.384599e-05
1 1 1 2 1.055272e-04
1 2 2 2 -2.872663e-05
2 1 3 1 1.358928e-04
2 1 2 2 3.777308e-05
2 2 3 2 -2.003184e-04
3 1 4 1 -2.071865e-04
3 1 3 2 2.878086e-05
3 2 4 2 1.055092e-04
4 1 5 1 -6.814579e-05
4 1 4 2 5.110201e-05
4 2 5 2 -4.975425e-05
5 1 5 2 1.176027e-04
