x y charge
1 1 0.742077
1 2 0.778146
2 1 0.904403
2 2 0.896820
3 1 0.966489
3 2 0.962196
4 1 0.966473
4 2 0.962193
5 1 0.904340
5 2 0.896732
6 1 0.742060
6 2 0.778062
