x1 y1 x2 y2 pair
1 1 2 1 -1.023650e-05
1 1 1 2 6.364149e-05
1 2 2 2 -1.858078e-05
2 1 3 1 4.384680e-05
2 1 2 2 -1.516066e-05
2 2 3 2 -7.583108e-06
3 1 4 1 -6.652916e-06
3 1 3 2 -2.437669e-05
3 2 4 2 4.173089e-05
4 1 5 1 1.516489e-05
4 1 4 2 -6.186635e-06
4 2 5 2 -1.958482e-05
5 1 6 1 2.961240e-06
5 1 5 2 1.809108e-05
5 2 6 2 3.378938e-05
6 1 6 2 -2.607028e-05
