x1 y1 x2 y2 pair
1 1 2 1 -1.150469e-03
1 1 1 2 1.813861e-03
1 2 2 2 -1.683858e-03
2 1 3 1 1.511153e-04
2 1 2 2 1.251983e-03
2 2 3 2 -1.164547e-05
3 1 4 1 -2.579630e-05
3 1 3 2 -4.055617e-05
3 2 4 2 1.396870e-04
4 1 5 1 -1.675985e-03
4 1 4 2 1.240578e-03
4 2 5 2 -1.144346e-03
5 1 5 2 1.780988e-03
