x1 y1 x2 y2 pair
1 1 2 1 1.517579e-04
1 1 1 2 -1.666499e-04
1 2 2 2 1.747440e-04
2 1 3 1 4.486715e-05
2 1 2 2 -5.102143e-05
2 2 3 2 6.951523e-05
3 1 4 1 -4.123247e-05
3 1 3 2 -5.975024e-05
3 2 4 2 3.939089e-06
4 1 5 1 5.106405e-05
4 1 4 2 -3.008400e-05
4 2 5 2 1.847483e-05
5 1 6 1 -4.778271e-05
5 1 5 2 -2.958642e-05
5 2 6 2 -1.261307e-05
6 1 7 1 -6.987009e-05
6 1 6 2 9.615330e-05
6 2 7 2 -8.961621e-05
7 1 8 1 -1.933710e-04
7 1 7 2 1.303956e-04
7 2 8 2 -1.917541e-04
8 1 8 2 3.060008e-04
